rank,Name,team_id,country,score,events
640,v++,11481,Belgium,14.187,3
641,unreadable_old,7939,idk,14.17,7
642,TeamTFH,8224,idk,14.133,1
643,ICEWALL,1309,"Korea, Republic of",14.094,4
644,f1end_,10839,idk,14.085,3
645,Apprentice56,10267,France,14.076,3
646,WindowsUltron,10302,idk,14.076,1
647,ROPtimus Prime,8915,idk,14.073,1
648,AlphaBeta,10303,idk,14.072,1
649,PPP5,606,idk,14.071,1
650,FindingNano,10304,idk,14.069,1
651,suslow,10305,idk,14.066,1
652,devnull,10835,idk,14.065,1
653,h4yst4ck sm4sh4z,8916,idk,14.057,1
654,bit0n,5164,idk,14.046,9
655,Gentlecat,12643,idk,14.01,1
656,ZORG,9160,idk,13.984,4
657,Fauzyjollyandfriends,10906,idk,13.929,1
658,AT07,11418,idk,13.87,3
659,stmfd,10306,idk,13.87,2
660,0x4F,2543,idk,13.854,3
661,X-Men,11475,Canada,13.836,1
662,not-a-team,8749,Poland,13.82,5
663,vols2014,10331,idk,13.78,2
664,JohnCool,9913,idk,13.721,4
665,TJ CSL,7135,United States,13.649,1
666,sigpony,3604,idk,13.631,1
667,REBD,10182,idk,13.603,2
668,illuminarty,10943,Australia,13.597,4
669,Team Pure,4296,"Korea, Republic of",13.592,5
670,Area0x41,8213,idk,13.59,3
671,Evilzone,9936,idk,13.565,3
672,SeeYouAround,7530,idk,13.501,2
673,MapJ,11477,idk,13.491,1
674,hmrb,3887,idk,13.485,10
675,sshc,9845,idk,13.444,2
676,Midnighters,796,idk,13.388,2
677,Blooping,10307,idk,13.383,1
678,PPP3,613,idk,13.38,1
679,SWIFT,10308,idk,13.378,1
680,ipv6,10309,idk,13.374,1
681,ArmondsHeros,10310,idk,13.371,1
682,Doublegoat,5399,idk,13.367,2
683,AdopteUnMec,9854,France,13.32,3
684,Krew,10845,idk,13.312,4
685,schmoos,7032,idk,13.182,1
686,MrMegane,4030,idk,13.18,6
687,mmavipc,10311,idk,13.167,1
688,benibela,5408,idk,13.166,1
689,RaZy,7097,Switzerland,13.157,6
690,AWESOM-O,9075,idk,13.122,1
691,Pax.Mac Team,5243,China,13.038,2
692,Yamagi.com,7612,Japan,12.957,8
693,teamlol,9874,idk,12.941,1
694,i2sec,10275,"Korea, Republic of",12.771,3
695,MSP,5645,idk,12.761,12
696,DING,7797,idk,12.751,3
697,place your ad here,7938,Russian Federation,12.748,4
698,NaVi,5283,idk,12.745,3
699,ShellWarp,11913,Spain,12.74,2
700,ImenWall,10929,idk,12.713,1
701,rocketpunch,12644,idk,12.701,1
702,PPP73,10312,idk,12.693,1
703,Hashdump,694,idk,12.692,1
704,0x8G,10313,idk,12.69,1
705,Lanfear,10314,idk,12.687,1
706,Archive,5594,idk,12.685,1
707,Snow_Niggers,7935,Russian Federation,12.625,4
708,ppp42,10315,idk,12.612,1
709,CSI,11930,Indonesia,12.582,3
710,DarkwingHack,9925,idk,12.546,5
711,phd.team,10173,Viet Nam,12.505,1
712,RandomNCounter,8433,United States,12.497,2
713,Tits|GTFO,6797,Denmark,12.483,3
714,Trojan Horses,10316,idk,12.477,1
715,cybercoma,9836,Sweden,12.46,1
716,TCNET,8081,idk,12.456,11
717,2 chairs,7767,United States,12.406,2
718,Porc Scanner,8000,France,12.398,4
719,Byte,11073,idk,12.364,7
720,brains_404,3029,idk,12.333,6
721,sherl0ck,11514,India,12.316,4
722,Nanerpwn,8455,United States,12.312,4
723,선릉역 10번출구,7794,idk,12.277,1
724,ctpm,12138,idk,12.244,1
725,BillionaireBoysClub,8917,idk,12.174,1
726,fishpenis,3286,idk,12.16,1
727,Cod2pad,10930,idk,12.157,1
728,popsku,8225,idk,12.156,1
729,Mr.P,9099,idk,12.15,1
730,EpicFail,1019,United States,12.14,1
731,I Dont Know,11577,idk,12.124,1
732,Ganbare Tigers Jr.,10528,idk,12.121,2
733,\0AAAA,11479,idk,12.108,1
734,SUCSS,10372,idk,12.106,2
735,PUM@,8017,idk,12.1,1
736,Sudo fail,8918,idk,12.092,1
737,pwn.ro,11502,Romania,12.056,3
738,simplex,10317,idk,12.005,1
739,BERKE1337,4391,idk,12.004,1
740,voidkalove,10319,idk,12.002,1
741,Iveghny Qrsraqref,10836,idk,12.001,1
742,HackAllTheThings,10320,United States,11.997,1
743,NorseR@g3,2023,idk,11.996,1
744,0x4E534931,6483,Australia,11.994,3
745,balicasag,8936,idk,11.969,2
746,DSST,8761,idk,11.946,3
747,tonko2,2519,Japan,11.901,9
748,k_,11932,idk,11.899,1
749,CCSF_HACKERS,5631,United States,11.898,3
750,BAD_Magic,988,Russian Federation,11.877,3
751,jeopardy,8018,idk,11.86,1
752,vfork,10931,idk,11.858,1
753,C3R715,9100,idk,11.843,1
754,sqrt0,9101,idk,11.825,1
755,우리동네거기영,9102,idk,11.817,1
756,Unknown_1,9103,idk,11.793,1
757,PNU_Keeper,3694,idk,11.786,2
758,canuck,9104,idk,11.763,1
759,brainX,9105,idk,11.756,1
760,thinker^or^die,4167,idk,11.732,2
761,shinsege,10321,idk,11.725,1
762,Owl,9889,idk,11.725,4
763,candies,5410,idk,11.723,4
764,Worstenbroodjes,11482,idk,11.719,1
765,ReSecurity,7871,idk,11.629,10
766,APink,7795,idk,11.613,1
767,lcmafia1,8019,idk,11.612,1
768,crabs,7992,Russian Federation,11.612,3
769,lah,10411,idk,11.609,3
770,PizzaEaters,4390,Brazil,11.589,6
771,ReseArchers,4396,Russian Federation,11.583,2
772,LongLiveKimJu,10932,idk,11.581,1
773,A2,10198,idk,11.553,2
774,Sloth Krew,7621,idk,11.538,3
775,MachetePwns,7829,idk,11.508,3
776,Dualism,8020,idk,11.504,1
777,swehack,11925,Sweden,11.448,3
778,CRLBG13,10334,idk,11.408,2
779,justthefax,9837,idk,11.389,1
780,thufirhawat,10184,idk,11.335,1
781,M0nst3rZ,10322,idk,11.32,1
782,wild_netcats,10323,idk,11.317,1
783,GCN-31337,5382,idk,11.316,1
784,w3rhu1,11415,idk,11.314,1
785,BB,3044,idk,11.313,1
786,wiredpara,10324,idk,11.311,1
787,SeaTeaSea,10325,idk,11.308,1
788,Phasers to Pwn,10326,idk,11.305,1
789,nogroup,8021,idk,11.305,1
790,unicode sparklehearts,5458,idk,11.304,1
791,GoldFishYellow,10327,idk,11.304,1
792,Suzy,8293,Viet Nam,11.251,6
793,jiffies,4024,India,11.243,3
794,zer0w1re,9192,idk,11.242,6
795,0ldkiddi3s,10933,idk,11.235,1
796,NegativeInfinity,8022,idk,11.205,1
797,KernelPanic,8192,Russian Federation,11.135,7
798,L3,7850,idk,11.111,5
799,Crypto Knights,4397,Russian Federation,11.106,2
800,HoneyBandgerz,7998,idk,11.037,1
801,macet4s,10127,Spain,11.026,4
802,Somerset Chemist,10413,idk,11.006,4
803,dprk,12645,idk,10.981,1
804,Takedashi,5652,Japan,10.963,3
805,z3r0c00L,6962,India,10.961,5
806,BusyR,7716,idk,10.931,2
807,team_bidon,7798,idk,10.878,1
808,Pi_Backwards,3932,idk,10.845,2
809,Flowers of Deception,7521,idk,10.823,3
810,riticalc,5149,"Iran, Islamic Republic of",10.801,3
811,hu3BR,12132,Brazil,10.788,2
812,Flaming Trolls,6455,Poland,10.695,4
813,CALT,11425,idk,10.664,5
814,rlab,7828,idk,10.655,2
815,Thoth Enterprises,10328,idk,10.63,1
816,Hackoholic Anonymous,10329,idk,10.63,1
817,RITSPARSA,10330,idk,10.629,1
818,Steam Locomotive,10332,United States,10.628,1
819,UCTF,5453,idk,10.627,1
820,Network Exploitation Security Team,5393,United States,10.626,1
821,OWASP melbourne,10333,idk,10.625,1
822,HereBeDragons,10335,idk,10.622,1
823,1up,11598,Mongolia,10.587,5
824,Digerati,7768,Denmark,10.586,5
825,PlayTronics,294,idk,10.553,1
826,Digital Revelation,8432,idk,10.534,2
827,GatewayDudes,10336,idk,10.487,1
828,Forever Alone,1627,idk,10.467,6
829,abiusx,9843,idk,10.452,3
830,stm,7533,idk,10.403,1
831,AFTeam,6737,France,10.399,6
832,th3jackers,10498,Algeria,10.392,6
833,ddaa,7022,"Taiwan, Republic of China",10.385,3
834,Verme,11595,Brazil,10.364,3
835,irctf,11402,"Iran, Islamic Republic of",10.318,2
836,Team Tr0n,8352,idk,10.294,2
837,gtpp,10462,idk,10.274,3
838,xiaosheng,8023,idk,10.247,1
839,pADAwan,6470,Spain,10.241,2
840,49th Security Division,1447,United States,10.215,2
841,Poopers,8919,idk,10.206,1
842,santitox,10214,idk,10.202,2
843,iLoveLiuxiaoHui,8310,idk,10.193,1
844,seahedgehogs,8920,idk,10.184,1
845,plsno,3287,idk,10.182,5
846,Shark Fins,11749,United States,10.156,3
847,GuardianFanClub,8921,idk,10.151,1
848,ForbiddenBITS-BW,8227,idk,10.139,1
849,NS-TRT,1980,China,10.131,1
850,\xBE\xEF Supreme,320,idk,10.121,1
851,Testpow,8922,idk,10.112,1
852,Mona,1463,idk,10.11,1
853,BlackVelt,7555,idk,10.11,4
854,VVVVVV,12646,idk,10.101,1
855,Kaizen,4907,idk,10.093,1
856,qwertyuiop,7988,Australia,10.087,5
857,lethal,4949,idk,10.084,1
858,w33t34m,328,idk,10.075,1
859,rootroot.ru,3213,Russian Federation,10.069,3
860,Pwnlandia,6759,United States,10.051,3
861,OnAnyMouse,10916,"Iran, Islamic Republic of",10.047,1
862,l0pht_TN,10976,Tunisia,10.023,5
863,Cyber Eagles,7537,idk,10.022,3
864,bcc,7091,idk,10.018,2
865,Netcats,6790,Netherlands,10.008,5
866,UConn CyberSEED,17638,United States,10.0,0
867,synners,16736,idk,10.0,1
868,CSCamp,11843,Egypt,10.0,0
869,return ENEEDGIN;,11769,idk,10.0,1
870,CCSIR.org,9831,Romania,10.0,0
871,Hackfest Crew,4852,Canada,10.0,0
872,SECUREDUCKS,8311,idk,9.986,1
873,kurogoma,3865,idk,9.947,1
874,30,6676,idk,9.944,1
875,DSC_0002.NEF,10338,idk,9.943,1
876,Bunnies are cute,5675,Netherlands,9.942,2
877,Behrend,10340,idk,9.94,2
878,PartialArts,5404,idk,9.939,1
879,Sandbox,4292,Russian Federation,9.884,5
880,ukk1337,8485,Germany,9.883,8
881,We are technically undergraduates,10341,idk,9.871,1
882,teampong,3172,idk,9.835,1
883,HackITGuys,10482,idk,9.832,5
884,SigSegV,723,India,9.799,2
885,jaxx,10359,idk,9.789,4
886,kadongo,12139,idk,9.761,1
887,n4r35h,7196,idk,9.744,1
888,abrabahalamaha,8239,idk,9.702,3
889,Failafel,7035,idk,9.666,1
890,rm -rf,2545,idk,9.652,1
891,GeeksGoneWilde,12647,Sweden,9.651,1
892,maze,12141,idk,9.623,2
893,Get7oDaChoppa,10343,idk,9.6,1
894,N05L33P,7999,Switzerland,9.594,1
895,Nuff Fluff,12160,idk,9.584,2
896,YOLO,5224,idk,9.58,3
897,Aether Shell,6461,United Kingdom,9.553,4
898,Zombie_Frogs,9152,idk,9.532,3
899,7+R4N63R,7197,idk,9.505,1
900,mchandx,2833,idk,9.494,2
901,OnWiRe,8816,Belgium,9.49,11
902,SweCopyFloppy,10139,Sweden,9.488,3
903,1.26-AM,8228,idk,9.452,1
904,DagEx,7571,Russian Federation,9.434,7
905,A-Team,1610,idk,9.43,1
906,Volunteer Hackers,10405,idk,9.429,2
907,Kuddelfleck,902,Luxembourg,9.425,1
908,Antichat,826,Russian Federation,9.396,4
909,iptables,12140,idk,9.394,1
910,scan.net,3012,Austria,9.326,4
911,Stand Alone Complex,5098,idk,9.32,2
912,twobored,9838,idk,9.306,1
913,mop,1968,idk,9.289,1
914,segfaultgonewrong,11608,Greece,9.28,3
915,Xigua,10344,idk,9.264,1
916,Team ' or 1=1 --,10345,idk,9.261,1
917,Vanguard,10346,idk,9.261,1
918,test team,9107,Hong Kong,9.26,1
919,yHack,3145,idk,9.26,1
920,Team AFK,2534,United States,9.259,1
921,scsc,6757,Australia,9.258,1
922,DePaul SecDaemons,10347,idk,9.257,1
923,CTFU,3789,United States,9.256,1
924,Braeburn,5518,idk,9.256,1
925,8+epsilon,10348,idk,9.255,1
926,ascii overflow,15360,United States,9.255,1
927,K4L-31,10838,idk,9.254,1
928,splarcit,10271,United States,9.253,1
929,Quantropy,10350,idk,9.252,1
930,ping,7863,Norfolk Island,9.236,3
931,zero,6328,idk,9.219,3
932,PoisonedBytes,2597,Tunisia,9.215,9
933,__no_longer_used__,5095,Japan,9.21,2
934,xbios,1781,India,9.21,7
935,T-raperzy znad Wisly,7710,Poland,9.208,3
936,rupwnd,10179,United States,9.183,2
937,Andalusia,8074,Indonesia,9.142,7
938,christine,7885,idk,9.126,2
939,candy eaters,7679,idk,9.102,4
940,Coffeetable,11483,idk,9.09,1
941,TeamHoWest,10926,Belgium,9.076,3
942,mt_caret,10195,idk,9.062,2
943,Baghali2,10935,idk,9.056,1
944,Shell Smash,10178,United States,9.034,2
945,Groke,3224,idk,9.028,2
946,hf_c500,10925,Viet Nam,8.975,4
947,leftteam,5279,idk,8.971,2
948,KyivLoafersTeam,12251,idk,8.954,2
949,droptable,8320,idk,8.943,2
950,0x539,7991,United States,8.94,2
951,JITSheepSpraying,7907,idk,8.94,3
952,ForensicC500,10145,Viet Nam,8.939,5
953,Can't Sudo Touch This,6347,idk,8.922,5
954,min,421,idk,8.918,1
955,Invisible Shield,7799,"Korea, Republic of",8.9,1
956,gief,8321,idk,8.877,2
957,toaru,9839,idk,8.868,1
958,GNU e Ducks,8313,idk,8.864,1
959,flush,8102,idk,8.811,1
960,k2,8103,idk,8.784,1
961,SFT,6964,Viet Nam,8.777,8
962,wolfden,7036,idk,8.772,2
963,R3B007,9150,idk,8.758,1
964,l33tb33s,6459,Canada,8.737,4
965,TeamACL,10849,idk,8.731,2
966,D3vi1,7198,India,8.73,2
967,rqou,12648,idk,8.721,1
968,ROTA,10144,United States,8.714,3
969,Toestub,8315,idk,8.709,1
970,N00Beergy,8229,France,8.708,2
971,caccumcum,10563,idk,8.699,3
972,WOLFPACK,4065,idk,8.688,3
973,PNG,12602,idk,8.654,1
974,Yourmomsbox,10907,idk,8.651,1
975,Relentless Penguin Uprising,7662,idk,8.616,2
976,M L33t,8025,idk,8.611,1
977,milhouse,4359,Hungary,8.603,1
978,Spectacular Racoon Spire,7867,Canada,8.596,5
979,acronym,5501,idk,8.592,4
980,surena,10936,idk,8.585,1
981,TeamTBD,10352,idk,8.578,1
982,hop,10353,idk,8.578,1
983,The Daniers,10354,idk,8.577,1
984,TLG,10137,Spain,8.576,2
985,The Winners,10355,idk,8.575,1
986,clab2,5451,idk,8.574,1
987,CARDiac Arrest,10356,United States,8.574,1
988,my couch pulls out but i don't,10357,idk,8.574,1
989,Beep Boop,10358,idk,8.573,1
990,YZHCSAW14,10360,idk,8.571,1
991,SGFja2VycyAxOTk1,10361,idk,8.571,1
992,B3av3rTh31f,10840,idk,8.57,1
993,FunCTF,10362,idk,8.57,1
994,De_Lille_D,10363,idk,8.569,1
995,Ramrod,2933,idk,8.568,3
996,MeGa_Mo$k_New,7924,Russian Federation,8.549,1
997,PwnDoRa,6523,idk,8.514,5
998,SESI,4353,Mongolia,8.511,7
999,zuxion,10211,idk,8.507,3
1000,tuat_mcc 2&gt; /dev/null,10364,idk,8.501,1
1001,bob,9146,Grenada,8.5,1
1002,marotagem,8316,idk,8.499,1
1003,the doujizz,10101,idk,8.497,3
1004,ids-team,8964,Japan,8.463,2
